"condition","ssr","taxa","abundance"
"Sprague","110415","Marvinbryantia",0.1057
"Sprague","110415","Pseudoclavibacter",0.0104
"Sprague","110415","Odoribacter",0.8173
"Sprague","110415","Subdoligranulum",2.1387
"Sprague","110415","Parabacteroides",1.0824
"Sprague","110415","Barnesiella",0.9988
"Sprague","110415","Adlercreutzia",0.1318
"Sprague","110415","Oscillibacter",0.4752
"Sprague","110415","Cloacibacillus",0.0692
"Sprague","110415","Blautia",6.403
"Sprague","110415","Butyricimonas",1.1385
"Sprague","110415","Parasutterella",0.9178
"Sprague","110415","Hydrogenoanaerobacterium",0.0261
"Sprague","110415","Pyramidobacter",0.2271
"Sprague","110415","Gordonibacter",0.0417
"Sprague","110415","Anaerosporobacter",0.927
"Sprague","110415","Flavonifractor",0.6084
"Sprague","110415","Pseudoflavonifractor",0.013
"Sprague","110415","Intestinimonas",0.0391
"Sprague","110415","Terrisporobacter",0.0182
"Sprague","110415","Intestinibacter",0.6567
"Sprague","110415","Erysipelatoclostridium",0.5875
"Sprague","110415","Flavobacterium",0.154
"Sprague","110415","Peptoniphilus",0.0104
"Sprague","110415","Anaerococcus",0.0052
"Sprague","110415","Mogibacterium",0.0052
"Sprague","110415","Haemophilus",0.0026
"Sprague","110415","Lactobacillus",0.0248
"Sprague","110415","Sporobacter",0.0104
"Sprague","110415","Fastidiosipila",0.0065
"Sprague","110415","Succiniclasticum",0.013
"Sprague","110415","Candidatus Stoquefichus",0.0026
"Sprague","110415","Allisonella",0.0039
"Sprague","110415","Methanomassiliicoccus",0.1109
"Sprague","110415","Mobiluncus",0.0078
"Sprague","110415","Anaerofilum",0.0026
"Sprague","110415","Enterobacter",0.0052
"Sprague","110415","Enterococcus",0.0026
"Sprague","110415","Slackia",0.0078
"Sprague","110415","Lactococcus",0.1384
"Sprague","110415","Papillibacter",0.0039
"Sprague","110415","Enterorhabdus",0.0039
"Sprague","110415","Dielma",0.0117
"Sprague","110415","Peptoclostridium",0.0039
"Sprague","110415","Holdemania",0.0026
"Sprague","110415","Acetitomaculum",0.0731
"Sprague","110415","Trueperella",0.0039
"Sprague","110415","Fusicatenibacter",1.3566
"Sprague","110415","Caldicoprobacter",0.0104
"Sprague","110415","Asaccharospora",0.0483
"Sprague","110415","Shuttleworthia",0.0039
"Sprague","264957","Kluyvera",0.2209
"Sprague","264957","Bacteroides",18.0301
"Sprague","264957","Porphyromonas",0.024
"Sprague","264957","Prevotella",0.1039
"Sprague","264957","Roseburia",8.974
"Sprague","264957","Desulfovibrio",0.1761
"Sprague","264957","Herbaspirillum",0.0207
"Sprague","264957","Sarcina",3.3749
"Sprague","264957","Streptococcus",0.4955
"Sprague","264957","Clostridium",0.5251
"Sprague","264957","Bifidobacterium",1.7744
"Sprague","264957","Brevibacterium",0.024
"Sprague","264957","Corynebacterium",0.0536
"Sprague","264957","Methanobrevibacter",1.2701
"Sprague","264957","Peptococcus",0.0317
"Sprague","264957","Lachnospira",1.816
"Sprague","264957","Phascolarctobacterium",0.3227
"Sprague","264957","Bilophila",0.4726
"Sprague","264957","Dialister",0.5284
"Sprague","264957","Sutterella",0.5688
"Sprague","264957","Pseudobutyrivibrio",2.5085
"Sprague","264957","Oligella",0.0142
"Sprague","264957","Collinsella",0.4627
"Sprague","264957","Oscillospira",0.024
"Sprague","264957","Catenibacterium",0.024
"Sprague","264957","Thalassospira",0.9025
"Sprague","264957","Victivallis",0.2877
"Sprague","264957","Varibaculum",0.1028
"Sprague","264957","Gelria",0.0295
"Sprague","264957","Dorea",0.594
"Sprague","264957","Turicibacter",0.3916
"Sprague","264957","Anaerostipes",1.5633
"Sprague","264957","Faecalibacterium",18.2215
"Sprague","264957","Alistipes",2.9384
"Sprague","264957","Akkermansia",2.1683
"Sprague","264957","Hespellia",0.0262
"Sprague","264957","Anaerotruncus",0.9681
"Sprague","264957","Marvinbryantia",0.1137
"Sprague","264957","Pseudoclavibacter",0.0087
"Sprague","264957","Odoribacter",0.9856
"Sprague","264957","Subdoligranulum",2.0993
"Sprague","264957","Parabacteroides",1.1749
"Sprague","264957","Barnesiella",0.9791
"Sprague","264957","Adlercreutzia",0.2647
"Sprague","264957","Oscillibacter",0.0525
"Sprague","264957","Cloacibacillus",0.1148
"Sprague","264957","Blautia",7.3713
"Sprague","264957","Butyricimonas",1.0272
"Sprague","264957","Parasutterella",1.0228
"Sprague","264957","Hydrogenoanaerobacterium",0.0284
"Sprague","264957","Pyramidobacter",0.1805
"Sprague","264957","Gordonibacter",0.0623
"Sprague","264957","Anaerosporobacter",1.1957
"Sprague","264957","Flavonifractor",0.1958
"Sprague","264957","Pseudoflavonifractor",0.012
"Sprague","264957","Intestinimonas",0.0776
"Sprague","264957","Terrisporobacter",0.373
"Sprague","264957","Intestinibacter",1.0382
"Sprague","264957","Erysipelatoclostridium",0.85
"Sprague","264957","Flavobacterium",0.1848
"Sprague","264957","Facklamia",0.0021
"Sprague","264957","Peptoniphilus",0.0262
"Sprague","264957","Anaerococcus",0.0076
"Sprague","264957","Murdochiella",0.0251
"Sprague","264957","Mogibacterium",0.024
"Sprague","264957","Candidatus Soleaferrea",0.0021
"Sprague","264957","Haemophilus",0.0098
"Sprague","264957","Pasteurella",0.0021
"Sprague","264957","Megasphaera",0.0153
"Sprague","264957","Veillonella",0.0065
"Sprague","264957","Moryella",0.0021
"Sprague","264957","Alloprevotella",0.0875
"Sprague","264957","Lactobacillus",0.1783
"Sprague","264957","Asteroleplasma",0.0142
"Sprague","264957","Sporobacter",0.0229
"Sprague","264957","Fastidiosipila",0.0229
"Sprague","264957","Succiniclasticum",0.0339
"Sprague","264957","Allisonella",0.0131
"Sprague","264957","Methanomassiliicoccus",0.094
"Sprague","264957","Mobiluncus",0.0175
"Sprague","264957","Enterococcus",0.0054
"Sprague","264957","Slackia",0.0196
"Sprague","264957","Lactococcus",0.2811
"Sprague","264957","Eggerthella",0.0098
"Sprague","264957","Papillibacter",0.0579
"Sprague","264957","Enterorhabdus",0.0032
"Sprague","264957","Dielma",0.0054
"Sprague","264957","Peptoclostridium",0.1334
"Sprague","264957","Holdemania",0.0109
"Sprague","264957","Robinsoniella",0.0032
"Sprague","264957","Acetitomaculum",0.1586
"Sprague","264957","Anaerovorax",0.0492
"Sprague","264957","Anaerofustis",0.0065
"Sprague","264957","Paraprevotella",0.0109
"Sprague","264957","Leuconostoc",0.0175
"Sprague","264957","Parasporobacterium",0.0448
"Sprague","264957","Butyrivibrio",0.0393
"Sprague","264957","Fusicatenibacter",2.0096
"Sprague","264957","Caldicoprobacter",0.0087
"Sprague","264957","Eisenbergiella",0.0021
"Sprague","264957","Romboutsia",0.6301
"Sprague","264957","Coprobacter",0.0054
"Sprague","264957","Anaerobacterium",0.0021
"Sprague","111400","Kluyvera",0.4456
"Sprague","111400","Bacteroides",18.9522
"Sprague","111400","Fibrobacter",0.0068
"Sprague","111400","Porphyromonas",0.0136
"Sprague","111400","Roseburia",11.1923
"Sprague","111400","Desulfovibrio",0.2347
"Sprague","111400","Sarcina",4.5415
"Sprague","111400","Streptococcus",0.8742
"Sprague","111400","Clostridium",0.5919
"Sprague","111400","Bifidobacterium",2.8065
"Sprague","111400","Corynebacterium",0.0136
"Sprague","111400","Methanobrevibacter",1.9152
"Sprague","111400","Peptococcus",0.0272
"Sprague","111400","Lachnospira",2.5038
"Sprague","111400","Phascolarctobacterium",0.4184
"Sprague","111400","Bilophila",0.5341
"Sprague","111400","Dialister",0.3946
"Sprague","111400","Sutterella",0.0068
"Sprague","111400","Pseudobutyrivibrio",2.81
"Sprague","111400","Collinsella",2.0411
"Sprague","111400","Oscillospira",0.0442
"Sprague","111400","Catenibacterium",0.0272
"Sprague","111400","Thalassospira",0.0238
"Sprague","111400","Victivallis",0.1428
"Sprague","111400","Varibaculum",0.0068
"Sprague","111400","Gelria",0.0408
"Sprague","111400","Dorea",0.6667
"Sprague","111400","Turicibacter",0.5919
"Sprague","111400","Anaerostipes",2.4323
"Sprague","111400","Faecalibacterium",2.9766
"Sprague","111400","Alistipes",2.9188
"Sprague","111400","Akkermansia",3.9904
"Sprague","111400","Anaerotruncus",0.5409
"Sprague","111400","Marvinbryantia",0.2347
"Sprague","111400","Odoribacter",0.5749
"Sprague","111400","Subdoligranulum",0.034
"Sprague","111400","Parabacteroides",1.4832
"Sprague","111400","Barnesiella",1.2553
"Sprague","111400","Adlercreutzia",0.3231
"Sprague","111400","Oscillibacter",0.7042
"Sprague","111400","Cloacibacillus",0.2245
"Sprague","111400","Blautia",9.0355
"Sprague","111400","Butyricimonas",0.7722
"Sprague","111400","Parasutterella",0.1564
"Sprague","111400","Hydrogenoanaerobacterium",0.0306
"Sprague","111400","Pyramidobacter",0.3163
"Sprague","111400","Anaerosporobacter",0.9763
"Sprague","111400","Flavonifractor",0.8062
"Sprague","111400","Intestinimonas",0.1258
"Sprague","111400","Terrisporobacter",0.0068
"Sprague","111400","Intestinibacter",0.8879
"Sprague","111400","Erysipelatoclostridium",0.8368
"Sprague","111400","Flavobacterium",0.2415
"Sprague","111400","Actinomyces",0.0136
"Sprague","111400","Finegoldia",0.0068
"Sprague","111400","Mogibacterium",0.0204
"Sprague","111400","Haemophilus",0.0068
"Sprague","111400","Peptostreptococcus",0.0068
"Sprague","111400","Veillonella",0.0136
"Sprague","111400","Lactobacillus",0.0952
"Sprague","111400","Sporobacter",0.0136
"Sprague","111400","Candidatus Stoquefichus",0.0068
"Sprague","111400","Allisonella",0.0136
"Sprague","111400","Methanomassiliicoccus",0.0748
"Sprague","111400","Mobiluncus",0.0136
"Sprague","111400","Enterobacter",0.0136
"Sprague","111400","Enterococcus",0.0068
"Sprague","111400","Slackia",0.0408
"Sprague","111400","Lactococcus",0.5136
"Sprague","111400","Eggerthella",0.0136
"Sprague","111400","Papillibacter",0.0204
"Sprague","111400","Enterorhabdus",0.0136
"Sprague","111400","Dielma",0.0204
"Sprague","111400","Peptoclostridium",0.0204
"Sprague","111400","Holdemania",0.034
"Sprague","111400","Acetitomaculum",0.2483
"Sprague","111400","Tissierella",0.0068
"Sprague","111400","Leuconostoc",0.017
"Sprague","111400","Fusicatenibacter",1.5172
"Sprague","111400","Lactonifactor",0.0068
"Sprague","111400","Asaccharospora",0.0952
"Sprague","111400","Vasilyevaea",0.0068
"Sprague","110890","Kluyvera",0.3223
"Sprague","110890","Bacteroides",13.8164
"Sprague","110890","Porphyromonas",0.038
"Sprague","110890","Prevotella",0.0304
"Sprague","110890","Roseburia",5.1021
"Sprague","110890","Desulfovibrio",0.1776
"Sprague","110890","Herbaspirillum",0.0228
"Sprague","110890","Sarcina",6.6074
"Sprague","110890","Streptococcus",0.0609
"Sprague","110890","Clostridium",0.4264
"Sprague","110890","Bifidobacterium",1.1143
"Sprague","110890","Brevibacterium",0.1345
"Sprague","110890","Corynebacterium",0.0583
"Sprague","110890","Methanobrevibacter",0.0812
"Sprague","110890","Peptococcus",0.0431
"Sprague","110890","Lachnospira",0.7158
"Sprague","110890","Phascolarctobacterium",0.3629
"Sprague","110890","Bilophila",0.5609
"Sprague","110890","Dialister",0.0076
"Sprague","110890","Sutterella",0.3198
"Sprague","110890","Pseudobutyrivibrio",1.0128
"Sprague","110890","Oligella",0.0939
"Sprague","110890","Collinsella",1.1245
"Sprague","110890","Oscillospira",0.0101
"Sprague","110890","Catenibacterium",0.0101
"Sprague","110890","Thalassospira",0.4188
"Sprague","110890","Victivallis",0.0786
"Sprague","110890","Varibaculum",0.1573
"Sprague","110890","Gelria",0.0304
"Sprague","110890","Dorea",0.3858
"Sprague","110890","Turicibacter",0.1446
"Sprague","110890","Anaerostipes",1.8911
"Sprague","110890","Faecalibacterium",15.5146
"Sprague","110890","Alistipes",1.3961
"Sprague","110890","Akkermansia",14.6922
"Sprague","110890","Hespellia",0.0634
"Sprague","110890","Anaerotruncus",0.3426
"Sprague","110890","Marvinbryantia",0.1954
"Sprague","110890","Pseudoclavibacter",0.0152
"Sprague","110890","Odoribacter",0.0253
"Sprague","110890","Subdoligranulum",1.4367
"Sprague","110890","Parabacteroides",1.2133
"Sprague","110890","Barnesiella",0.9595
"Sprague","110890","Adlercreutzia",0.1142
"Sprague","110890","Oscillibacter",1.3351
"Sprague","110890","Cloacibacillus",0.8097
"Sprague","110890","Blautia",6.7064
"Sprague","110890","Butyricimonas",0.3909
"Sprague","110890","Parasutterella",0.83
"Sprague","110890","Hydrogenoanaerobacterium",0.0076
"Sprague","110890","Pyramidobacter",0.3401
"Sprague","110890","Gordonibacter",0.0482
"Sprague","110890","Anaerosporobacter",0.3299
"Sprague","110890","Flavonifractor",0.7259
"Sprague","110890","Intestinimonas",0.1091
"Sprague","110890","Terrisporobacter",0.0101
"Sprague","110890","Intestinibacter",0.2589
"Sprague","110890","Erysipelatoclostridium",0.1421
"Sprague","110890","Flavobacterium",0.0863
"Sprague","110890","Actinomyces",0.0126
"Sprague","110890","Stenotrophomonas",0.0203
"Sprague","110890","Ralstonia",0.005
"Sprague","110890","Mogibacterium",0.0101
"Sprague","110890","Atopobium",0.005
"Sprague","110890","Lactobacillus",0.0101
"Sprague","110890","Sporobacter",0.0279
"Sprague","110890","Fastidiosipila",0.0076
"Sprague","110890","Succiniclasticum",0.0101
"Sprague","110890","Mobiluncus",0.0203
"Sprague","110890","Anaerofilum",0.0203
"Sprague","110890","Slackia",0.0253
"Sprague","110890","Lactococcus",0.1116
"Sprague","110890","Eubacterium",0.005
"Sprague","110890","Eggerthella",0.0279
"Sprague","110890","Enterorhabdus",0.0304
"Sprague","110890","Dielma",0.005
"Sprague","110890","Robinsoniella",0.0736
"Sprague","110890","Acetitomaculum",0.0939
"Sprague","110890","Delftia",0.0659
"Sprague","110890","Paraprevotella",0.1472
"Sprague","110890","Fusicatenibacter",0.3985
"Sprague","110890","Caldicoprobacter",0.0076
"Sprague","110890","Asaccharospora",0.0101
"Sprague","266661","Kluyvera",0.7778
"Sprague","266661","Bacteroides",16.0047
"Sprague","266661","Porphyromonas",0.0119
"Sprague","266661","Prevotella",0.0496
"Sprague","266661","Roseburia",8.7245
"Sprague","266661","Desulfovibrio",0.1593
"Sprague","266661","Herbaspirillum",0.0222
"Sprague","266661","Sarcina",3.7917
"Sprague","266661","Streptococcus",0.7213
"Sprague","266661","Clostridium",0.3889
"Sprague","266661","Bifidobacterium",1.3278
"Sprague","266661","Brevibacterium",0.0411
"Sprague","266661","Corynebacterium",0.1422
"Sprague","266661","Methanobrevibacter",1.5386
"Sprague","266661","Peptococcus",0.0239
"Sprague","266661","Lachnospira",2.313
"Sprague","266661","Phascolarctobacterium",0.3118
"Sprague","266661","Bilophila",0.3392
"Sprague","266661","Dialister",0.3992
"Sprague","266661","Sutterella",0.5088
"Sprague","266661","Pseudobutyrivibrio",2.116
"Sprague","266661","Oligella",0.0462
"Sprague","266661","Collinsella",0.3735
"Sprague","266661","Oscillospira",0.0171
"Sprague","266661","Catenibacterium",0.0291
"Sprague","266661","Thalassospira",1.028
"Sprague","266661","Victivallis",0.2655
"Sprague","266661","Varibaculum",0.0376
"Sprague","266661","Gelria",0.0308
"Sprague","266661","Dorea",0.4968
"Sprague","266661","Turicibacter",0.4197
"Sprague","266661","Anaerostipes",1.1513
"Sprague","266661","Faecalibacterium",19.817
"Sprague","266661","Alistipes",2.3593
"Sprague","266661","Akkermansia",3.5672
"Sprague","266661","Anaerotruncus",0.6973
"Sprague","266661","Marvinbryantia",0.101
"Sprague","266661","Odoribacter",0.7179
"Sprague","266661","Subdoligranulum",1.8487
"Sprague","266661","Parabacteroides",1.3861
"Sprague","266661","Barnesiella",1.0365
"Sprague","266661","Adlercreutzia",0.2467
"Sprague","266661","Oscillibacter",0.0839
"Sprague","266661","Cloacibacillus",0.1302
"Sprague","266661","Blautia",7.5474
"Sprague","266661","Butyricimonas",0.7984
"Sprague","266661","Parasutterella",1.064
"Sprague","266661","Hydrogenoanaerobacterium",0.0205
"Sprague","266661","Pyramidobacter",0.1593
"Sprague","266661","Gordonibacter",0.0685
"Sprague","266661","Anaerosporobacter",0.3392
"Sprague","266661","Flavonifractor",0.2295
"Sprague","266661","Intestinimonas",0.0582
"Sprague","266661","Terrisporobacter",0.2775
"Sprague","266661","Intestinibacter",1.1582
"Sprague","266661","Erysipelatoclostridium",0.9697
"Sprague","266661","Flavobacterium",0.1679
"Sprague","266661","Peptoniphilus",0.0188
"Sprague","266661","Anaerococcus",0.0291
"Sprague","266661","Murdochiella",0.0119
"Sprague","266661","Mogibacterium",0.0137
"Sprague","266661","Haemophilus",0.0085
"Sprague","266661","Megasphaera",0.0051
"Sprague","266661","Lactobacillus",0.1336
"Sprague","266661","Asteroleplasma",0.0034
"Sprague","266661","Sporobacter",0.0154
"Sprague","266661","Fastidiosipila",0.0119
"Sprague","266661","Succiniclasticum",0.0102
"Sprague","266661","Allisonella",0.0068
"Sprague","266661","Methanomassiliicoccus",0.1096
"Sprague","266661","Slackia",0.0171
"Sprague","266661","Lactococcus",0.1799
"Sprague","266661","Eggerthella",0.0102
"Sprague","266661","Papillibacter",0.0839
"Sprague","266661","Dielma",0.0239
"Sprague","266661","Peptoclostridium",0.0788
"Sprague","266661","Holdemania",0.0102
"Sprague","266661","Acetitomaculum",0.1713
"Sprague","266661","Anaerovorax",0.0411
"Sprague","266661","Leuconostoc",0.0102
"Sprague","266661","Parasporobacterium",0.0548
"Sprague","266661","Butyrivibrio",0.0411
"Sprague","266661","Tessaracoccus",0.0068
"Sprague","266661","Fusicatenibacter",2.1417
"Sprague","266661","Caldicoprobacter",0.0051
"Sprague","266661","Lactonifactor",0.0085
"Sprague","266661","Romboutsia",0.6819
"Sprague","266742","Kluyvera",1.0347
"Sprague","266742","Bacteroides",20.5178
"Sprague","266742","Roseburia",9.3922
"Sprague","266742","Desulfovibrio",0.2102
"Sprague","266742","Sarcina",4.7466
"Sprague","266742","Streptococcus",1.1407
"Sprague","266742","Clostridium",0.3758
"Sprague","266742","Bifidobacterium",1.4436
"Sprague","266742","Methanobrevibacter",2.7069
"Sprague","266742","Peptococcus",0.0314
"Sprague","266742","Lachnospira",2.6688
"Sprague","266742","Phascolarctobacterium",0.2781
"Sprague","266742","Bilophila",0.5148
"Sprague","266742","Dialister",0.447
"Sprague","266742","Sutterella",0.0248
"Sprague","266742","Pseudobutyrivibrio",2.432
"Sprague","266742","Collinsella",0.3079
"Sprague","266742","Oscillospira",0.0314
"Sprague","266742","Catenibacterium",0.0264
"Sprague","266742","Thalassospira",0.0761
"Sprague","266742","Victivallis",0.235
"Sprague","266742","Gelria",0.0314
"Sprague","266742","Dorea",0.6042
"Sprague","266742","Turicibacter",0.4635
"Sprague","266742","Anaerostipes",1.3907
"Sprague","266742","Faecalibacterium",4.3095
"Sprague","266742","Alistipes",2.9105
"Sprague","266742","Akkermansia",9.3872
"Sprague","266742","Hespellia",0.0066
"Sprague","266742","Anaerotruncus",0.6523
"Sprague","266742","Marvinbryantia",0.1059
"Sprague","266742","Odoribacter",0.8393
"Sprague","266742","Subdoligranulum",0.1937
