"ssr","taxa","abundance"
"69383","Lactobacillus",0.2513
"69383","Actinomyces",0.0044
"69383","Bifidobacterium",0.0385
"69383","Corynebacterium",0.4928
"69383","Propionibacterium",0.0066
"69383","Mobiluncus",0.0077
"69383","Methanobrevibacter",0.0022
"69383","Peptococcus",0.0518
"69383","Lachnospira",0.2359
"69383","Veillonella",0.0143
"69383","Phascolarctobacterium",0
"69383","Dialister",0.1995
"69383","Pseudobutyrivibrio",0.4619
"69383","Pantoea",0
"69383","Holdemania",0
"69383","Eggerthella",0.0385
"69383","Mogibacterium",0.1642
"69383","Collinsella",1.666
"69383","Granulicatella",0.0077
"69383","Oscillospira",0.0022
"69383","Finegoldia",22.0549
"69383","Peptoniphilus",11.3511
"69383","Gallicola",0.1709
"69383","Anaerococcus",5.8271
"69383","Varibaculum",0
"69383","Dorea",1.5458
"69383","Turicibacter",0.0022
"69383","Anaerostipes",0.4685
"69383","Faecalibacterium",10.4932
"69383","Fastidiosipila",0
"69383","Alistipes",0.0143
"69383","Hespellia",0.022
"69383","Anaerotruncus",0.0088
"69383","Marvinbryantia",0
"69383","Odoribacter",0.0385
"69383","Subdoligranulum",0.8126
"69383","Parabacteroides",0.4057
"69383","Aggregatibacter",0
"69383","Lactonifactor",0
"69383","Moryella",0.0187
"69383","Oscillibacter",0
"69383","Blautia",7.6464
"69383","Butyricimonas",0.0176
"69383","Paraprevotella",0
"69383","Parasutterella",0.0022
"69383","Gordonibacter",0
"69383","Anaerosporobacter",0
"69383","Negativicoccus",1.1202
"69383","Flavonifractor",0.2039
"69383","Murdochiella",1.5226
"69383","Intestinimonas",0.0022
"69383","Fusicatenibacter",0
"69383","Dielma",0.0055
"69383","Peptoclostridium",0
"69383","Romboutsia",0
"69383","Terrisporobacter",0
"69383","Intestinibacter",0.0529
"69383","Erysipelatoclostridium",2.0408
"69383","Clostridioides",0
"69383","Campylobacter",0.2613
"69383","Citrobacter",0
"69383","Butyrivibrio",0
"69383","Fusobacterium",0.0242
"69383","Desulfovibrio",0
"69383","Herbaspirillum",0
"69383","Peptostreptococcus",2.8369
"69383","Anaeroplasma",0
"69383","Asteroleplasma",0
"69383","Acetitomaculum",0
"69383","Leptotrichia",0
"69383","Bilophila",0.0749
"69383","Sutterella",0
"69383","Sporobacter",0
"69383","Anaerofilum",0
"69383","Papillibacter",0
"69383","Catenibacterium",0
"69383","Victivallis",0
"69383","Gelria",0
"69383","Barnesiella",0.1598
"69383","Howardella",0.0639
"69383","Adlercreutzia",0
"69383","Parvimonas",0
"69383","Robinsoniella",0
"69383","Caldicoprobacter",0
"69383","Pseudoflavonifractor",0.0077
"69383","Coprobacter",0
"69383","Fretibacterium",0
"69383","Ruminiclostridium",0
"69383","Actinobacillus",0
"69383","Rothia",0
"69383","Weissella",0
"69383","Anaerovorax",0
"69383","Anaerofustis",0
"69383","Neisseria",0
"69383","Enterobacter",0.0099
"69383","Cronobacter",0
"69383","Eisenbergiella",0
"69383","Candidatus Soleaferrea",0.0066
"69383","Klebsiella",0
"69383","Fibrobacter",0
"69383","Brevibacterium",0
"69383","Epulopiscium",0
"69383","Acetivibrio",0
"69383","Anaerobacter",0
"69383","Syntrophococcus",0
"69383","Shuttleworthia",0
"69383","Akkermansia",0.022
"69383","Hydrogenoanaerobacterium",0
"69383","Cellulosilyticum",0
"69383","Christensenella",0
"69383","Parvibacter",0
"69383","Senegalimassilia",0
"69383","Dermabacter",0
"69383","Undibacterium",0
"69383","Cloacibacillus",0
"69383","Leuconostoc",0
"69383","Thalassospira",0
"69383","Acetanaerobacterium",0
"69383","Catabacter",0
"69383","Asaccharospora",0
"69383","Slackia",0.0584
"69383","Allisonella",0
"69383","Enterorhabdus",0
"69383","Alloprevotella",0
"69383","Enterococcus",0.1609
"69383","Eubacterium",0
"69383","Arcanobacterium",0
"69383","Helcococcus",0.0044
"69383","Facklamia",0.0815
"69383","Aerosphaera",0
"69383","Propionimicrobium",0
"69383","Actinotignum",0
"69383","Raoultella",0
"69383","Gemella",0
"69383","Staphylococcus",0
"69383","Scardovia",0
"69383","Arthrobacter",0
"69383","Globicatella",0
"69383","Coprothermobacter",0
"69383","Actinobaculum",0.0088
"69383","Oligella",0
"69383","Eremococcus",0.0937
"69383","Skermanella",0
"69383","Alloscardovia",0
"69383","Trueperella",0
"69383","Gardnerella",0.2083
"69383","Parasporobacterium",0
"69383","Massilia",0
"69383","Candidatus Stoquefichus",0
"69383","Enorma",0
"69383","Selenomonas",0
"69383","Mitsuokella",0
"69383","Olsenella",0.0088
"69383","Megamonas",0
"69383","Lachnobacterium",0
"69383","Hafnia",0
"69383","Serratia",0
"69383","Aeromonas",0
"69383","Rahnella",0
"69383","Brachybacterium",0
"69383","Cryobacterium",0
"69383","Ignavigranum",0
"69383","Pseudoclavibacter",0
"69383","Ameyamaea",0
"69383","Pyramidobacter",0
"69383","Coprobacillus",0
"69383","Sphaerochaeta",0
"69383","Succiniclasticum",0
"69383","Sedimentibacter",0
"69383","Bacillus",0.011
"69383","Comamonas",0
"69383","Pseudomonas",0
"69383","Eikenella",0
"69383","Capnocytophaga",0
"69383","Mycobacterium",0
"69383","Cardiobacterium",0
"69383","Catonella",0
"69383","Filifactor",0
"69383","Abiotrophia",0
"69383","Lautropia",0
"69383","Bergeyella",0
"69383","Tessaracoccus",0
"69383","Centipeda",0
"69383","Bulleidia",0
"69383","Solobacterium",0
"69383","Tannerella",0
"69383","Oribacterium",0
"69383","Lachnoanaerobaculum",0.0022
"69383","Rhizobium",0
"69383","Acinetobacter",0
"69383","Meiothermus",0
"69383","Anoxybacillus",0
"69383","Snodgrassella",0
"69383","Thermus",0
"69383","Acidovorax",0
"69383","Sphingomonas",0
"69383","Malassezia",0
"69383","Delftia",0
"69383","Shinella",0
"69383","Butyricicoccus",0
"69383","Ochrobactrum",0
"69383","Ralstonia",0
"69383","Mesorhizobium",0
"69383","Sneathia",0
"69383","Pelomonas",0
"69383","Anaerobacillus",0
"69383","Bradyrhizobium",0
"69383","Anaeroglobus",0.0022
"69383","Jonquetella",0
"69383","Azospira",0
"69383","Weeksella",0
"69383","Carnobacterium",0
"69383","Dietzia",0
"69383","Macrococcus",0
"69383","Pelistega",0
"69383","Novosphingobium",0
"69383","Vagococcus",0
"69383","Johnsonella",0
"69383","Stomatobaculum",0
"69383","Vibrio",0.0022
"69383","Planomicrobium",0
"69383","Phyllobacterium",0
"69383","Xanthomonas",0
"69383","Methylobacterium",0
"69383","Pasteurella",0
"69383","Trichococcus",0
"69383","Nitrosococcus",0
"69383","Dolosigranulum",0
"69383","Burkholderia",0
"69383","Microbacterium",0
"69383","Stenotrophomonas",0
"69383","Aquabacterium",0
"69383","Moraxella",0
"69383","Rhodopseudomonas",0
"69383","Sphingobacterium",0
"69383","Variovorax",0
"69383","Brevundimonas",0
"69383","Kytococcus",0
"69383","Chryseobacterium",0
"69383","Sanguibacter",0
"69383","Bosea",0
"69383","Tepidimonas",0
"69383","Achromobacter",0
"69383","Oxobacter",0
"69383","Anaerosinus",0
"69383","Kingella",0
"69383","Hyphomicrobium",0
"69383","Nitrobacter",0
"69383","Nitrospira",0
"69383","Empedobacter",0
"69383","Cryptobacterium",0
"69383","Bergeriella",0
"69383","Altererythrobacter",0
"69383","Sediminibacterium",0
"69383","Lacibacter",0
"69383","Pseudorhodoferax",0
"69383","Candidatus Saccharimonas",0
"69383","Ornatilinea",0
"69383","Pediococcus",0
"69383","Aerococcus",0
"69383","Rhodococcus",0
"69383","Caulobacter",0
"69383","Streptomyces",0
"69383","Rhodoplanes",0
"69383","Candidatus Microthrix",0
"69383","Devosia",0
"69383","Kineosporia",0
"69383","Cryptosporangium",0
"69383","Chitinophaga",0
"69383","Sphingobium",0
"69383","Iamia",0
"69383","Steroidobacter",0
"69383","Phenylobacterium",0
"69383","Shewanella",0
"69383","Providencia",0
"69383","Micrococcus",0
"69383","Nocardioides",0
"69383","Kocuria",0
"69383","Carnimonas",0
"69383","Rheinheimera",0
"69383","Pedobacter",0
"69383","Hymenobacter",0
"69383","Ornithinimicrobium",0
"69383","Turicella",0
"69383","Thiohalorhabdus",0
"69383","Auritidibacter",0
"69383","Lysinibacillus",0
"69383","Alysiella",0
"69383","Parascardovia",0
"69383","Mycoplasma",0
"69383","Streptobacillus",0
"69383","Eggerthia",0
"69383","Geobacillus",0
"69383","Curvibacter",0
"69383","Cellvibrio",0
"69383","Leptothrix",0
"69383","Rhodobacter",0
"69383","Halomonas",0
"69383","Rhodoferax",0
"69383","Agrococcus",0
"69383","Hydrogenophaga",0
"69383","Polaromonas",0
"69383","Amaricoccus",0
"69383","Psychromonas",0
"69383","Hydrogenophilus",0
"69383","Pseudoxanthomonas",0
"69383","Knoellia",0
"69383","Thermomonas",0
"69383","Sphingopyxis",0
"69383","Arenibacter",0
"69383","Jeotgalicoccus",0
"69383","Crocinitomix",0
"69383","Peredibacter",0
"69383","Aquimonas",0
"69383","Leadbetterella",0
"69383","Fluviicola",0
"69383","Arenimonas",0
"69383","Luteolibacter",0
"69383","Mariniflexile",0
"69383","Perlucidibaca",0
"69383","Herbiconiux",0
"69383","Aciditerrimonas",0
"69383","Gaiella",0
"69383","Blastocatella",0
"69383","Crenotalea",0
"69383","Methanomassiliicoccus",0
"69383","Synergistes",0
"69383","Rikenella",0
"69383","Deinococcus",0
"69383","Alloiococcus",0
"69383","Aeromicrobium",0
"69383","Roseomonas",0
"69383","Lysobacter",0
"69383","Spirosoma",0
"69383","Gemmata",0
"69383","Nocardiopsis",0
"69383","Exiguobacterium",0
"69383","Leptolyngbya",0
"69383","Marmoricola",0
"69383","Gemmatimonas",0
"69383","Aurantimonas",0
"69383","Microvirga",0
"69383","Solirubrobacter",0
"69383","Conchiformibius",0
"69383","Flavisolibacter",0
"69383","Actinomycetospora",0
"69383","Segetibacter",0
"69383","Singulisphaera",0
"69383","Phaselicystis",0
"69383","Bryobacter",0
"69383","Caloramator",0
"69383","Pedomicrobium",0
"69383","Cloacibacterium",0
"69383","Pseudoramibacter",0
"69383","Chroococcidiopsis",0
"69383","Candidatus Solibacter",0
"69383","Aquicella",0
"69383","Psychrobacter",0
"69383","Janibacter",0
"69383","Williamsia",0
"69383","Bacteriovorax",0
"69383","Salinibacterium",0
"69383","Cohnella",0
"69383","Thermoactinomyces",0
"69383","Curtobacterium",0
"69383","Kineococcus",0
"69383","Rickettsiella",0
"69383","Leifsonia",0
"69383","Alkanindiges",0
"69383","Tumebacillus",0
"69383","Nitrososphaera",0
"69383","Ferruginibacter",0
"69383","Komagataeibacter",0
"69383","Paenibacillus",0
"69383","Methylocystis",0
"69383","Bdellovibrio",0
"69383","Afipia",0
"69383","Verrucomicrobium",0
"69383","Acidothermus",0
"69383","Acidobacterium",0
"69383","Anaeromyxobacter",0
"69383","Chthoniobacter",0
"69383","Paludibacter",0
"69383","Patulibacter",0
"69383","Rhodovastum",0
"69383","Candidatus Koribacter",0
"69383","Granulicella",0
"69383","Telmatobacter",0
"69383","Fonticella",0
"69383","Methylophilus",0
"69383","Planctomyces",0
"69383","Pirellula",0
"69383","Isosphaera",0
"69383","Legionella",0
"69383","Bordetella",0
"69383","Acidiphilium",0
"69383","Beijerinckia",0
"69383","Rhodopila",0
"69383","Porphyrobacter",0
"69383","Cellulomonas",0
"69383","Pseudonocardia",0
"69383","Geodermatophilus",0
"69383","Actinoplanes",0
"69383","Tsukamurella",0
"69383","Hirschia",0
"69383","Thauera",0
"69383","Nitrosospira",0
"69383","Blastococcus",0
"69383","Sorangium",0
"69383","Rubrobacter",0
"69383","Nakamurella",0
"69383","Blastochloris",0
"69383","Dechloromonas",0
"69383","Rhodanobacter",0
"69383","Luteimonas",0
"69383","Frigoribacterium",0
"69383","Crossiella",0
"69383","Limnobacter",0
"69383","Candidatus Xiphinematobacter",0
"69383","Haliangium",0
"69383","Nordella",0
"69383","Opitutus",0
"69383","Smithella",0
"69383","Kribbella",0
"69383","Caldimonas",0
"69383","Pseudospirillum",0
"69383","Gemmobacter",0
"69383","Hydrocarboniphaga",0
"69383","Rhodovarius",0
"69383","Terrimonas",0
"69383","Adhaeribacter",0
"69383","Goodfellowiella",0
"69383","Turneriella",0
"69383","Candidatus Alysiosphaera",0
"69383","Acidicaldus",0
"69383","Edaphobacter",0
"69383","Sufflavibacter",0
"69383","Mucilaginibacter",0
"69383","Actinotalea",0
"69383","Pseudolabrys",0
"69383","Filimonas",0
"69383","Schlesneria",0
"69383","Acidicapsa",0
"69383","Bauldia",0
"69383","Dongia",0
"69383","Ohtaekwangia",0
"69383","Methylotenera",0
"69383","Asticcacaulis",0
"69383","Defluviimonas",0
"69383","Thermomicrobium",0
"69383","Zymomonas",0
"69383","Yersinia",0
"69383","Brochothrix",0
"69383","Subtercola",0
"69383","Blastomonas",0
"69383","Conexibacter",0
"69383","Candidatus Cardinium",0
"69383","Solitalea",0
"69383","Methanosphaera",0
"69383","Desulfotomaculum",0
"69383","Nosocomiicoccus",0
"69383","Gallibacterium",0
"69383","Ureaplasma",0
"69383","Elusimicrobium",0
"69383","Mannheimia",0
"69383","Sodalis",0
"69383","Acetatifactor",0
"69383","Solanum",0
"69383","Cutibacterium",0
"69383","Pseudopropionibacterium",0
"69383","Myroides",0
"69383","Syntrophomonas",0
"69383","Methanoculleus",0
"69383","Halocella",0
"69383","Friedmanniella",0
"69383","Modestobacter",0
"69383","Defluviicoccus",0
"69383","Xenophilus",0
"69383","Albidovulum",0
"69383","Rubellimicrobium",0
"69383","Dokdonella",0
"69383","Belnapia",0
"69383","Angustibacter",0
"69383","Amnibacterium",0
"69383","Rufibacter",0
"69383","Proteus",0
"69383","Allobaculum",0
"73933","Flavobacterium",0
"73933","Kluyvera",1.8718
"73933","Haemophilus",0.0047
"73933","Bacteroides",28.2841
"73933","Porphyromonas",0.0047
"73933","Prevotella",0.9915
"73933","Roseburia",6.783
"73933","Acidaminococcus",0
"73933","Megasphaera",0.0071
"73933","Sarcina",0.0645
"73933","Streptococcus",0.36
"73933","Lactococcus",0.0023
"73933","Atopobium",0
"73933","Clostridium",0.5693
"73933","Lactobacillus",0.0454
"73933","Actinomyces",0.0251
"73933","Bifidobacterium",0.7284
"73933","Corynebacterium",0.0442
"73933","Propionibacterium",0
"73933","Mobiluncus",0.0071
"73933","Methanobrevibacter",0
"73933","Peptococcus",0
"73933","Lachnospira",0.3337
"73933","Veillonella",0.0119
"73933","Phascolarctobacterium",0
"73933","Dialister",0.0813
"73933","Pseudobutyrivibrio",0.3516
"73933","Pantoea",0.0131
"73933","Holdemania",0.0023
"73933","Eggerthella",0.1303
"73933","Mogibacterium",0
"73933","Collinsella",0.7511
"73933","Granulicatella",0
"73933","Oscillospira",0.0406
"73933","Finegoldia",0.0514
"73933","Peptoniphilus",0.0191
"73933","Gallicola",0
"73933","Anaerococcus",0.0179
"73933","Varibaculum",0.0705
"73933","Dorea",1.0286
"73933","Turicibacter",0.0227
"73933","Anaerostipes",1.7678
"73933","Faecalibacterium",26.1324
"73933","Fastidiosipila",0
"73933","Alistipes",0.3911
"73933","Hespellia",0.0645
"73933","Anaerotruncus",0.0167
"73933","Marvinbryantia",0.0514
"73933","Odoribacter",0.0322
"73933","Subdoligranulum",1.6649
"73933","Parabacteroides",0.665
"73933","Aggregatibacter",0
"73933","Lactonifactor",0
"73933","Moryella",0
"73933","Oscillibacter",0
"73933","Blautia",8.4229
"73933","Butyricimonas",0.061
"73933","Paraprevotella",0
"73933","Parasutterella",2.1481
"73933","Gordonibacter",0.0131
"73933","Anaerosporobacter",0
"73933","Negativicoccus",0.0047
"73933","Flavonifractor",1.1829
"73933","Murdochiella",0.0023
"73933","Intestinimonas",0.061
"73933","Fusicatenibacter",0
"73933","Dielma",0.0203
"73933","Peptoclostridium",0
"73933","Romboutsia",0
"73933","Terrisporobacter",0.0107
"73933","Intestinibacter",0.055
"73933","Erysipelatoclostridium",0.1399
"73933","Clostridioides",0
"73933","Campylobacter",0
"73933","Citrobacter",0
"73933","Butyrivibrio",0
"73933","Fusobacterium",0
"73933","Desulfovibrio",0
"73933","Herbaspirillum",0
"73933","Peptostreptococcus",0.4616
"73933","Anaeroplasma",0
"73933","Asteroleplasma",0
"73933","Acetitomaculum",0
"73933","Leptotrichia",0
"73933","Bilophila",0.8516
"73933","Sutterella",0
"73933","Sporobacter",0
"73933","Anaerofilum",0
"73933","Papillibacter",0
"73933","Catenibacterium",0
"73933","Victivallis",0
"73933","Gelria",0
"73933","Barnesiella",6.7615
"73933","Howardella",0.0454
"73933","Adlercreutzia",0.049
"73933","Parvimonas",0
"73933","Robinsoniella",0
"73933","Caldicoprobacter",0
"73933","Pseudoflavonifractor",0.0621
"73933","Coprobacter",0
"73933","Fretibacterium",0
"73933","Ruminiclostridium",0
"73933","Actinobacillus",0
"73933","Rothia",0
"73933","Weissella",0
"73933","Anaerovorax",0
"73933","Anaerofustis",0
"73933","Neisseria",0
"73933","Enterobacter",0.1614
"73933","Cronobacter",0
"73933","Eisenbergiella",0
"73933","Candidatus Soleaferrea",0.0119
"73933","Klebsiella",0
"73933","Fibrobacter",0
"73933","Brevibacterium",0
"73933","Epulopiscium",0
"73933","Acetivibrio",0
"73933","Anaerobacter",0
"73933","Syntrophococcus",0
"73933","Shuttleworthia",0.0083
"73933","Akkermansia",0
"73933","Hydrogenoanaerobacterium",0
"73933","Cellulosilyticum",0
"73933","Christensenella",0
"73933","Parvibacter",0
"73933","Senegalimassilia",0
"73933","Dermabacter",0
"73933","Undibacterium",0
"73933","Cloacibacillus",0
"73933","Leuconostoc",0
"73933","Thalassospira",0
"73933","Acetanaerobacterium",0
"73933","Catabacter",0
"73933","Asaccharospora",0
"73933","Slackia",0
"73933","Allisonella",0
"73933","Enterorhabdus",0
"73933","Alloprevotella",0
"73933","Enterococcus",0
"73933","Eubacterium",0
"73933","Arcanobacterium",0
"73933","Helcococcus",0
"73933","Facklamia",0.0047
"73933","Aerosphaera",0
"73933","Propionimicrobium",0
"73933","Actinotignum",0
"73933","Raoultella",0
"73933","Gemella",0
"73933","Staphylococcus",0
"73933","Scardovia",0
"73933","Arthrobacter",0
"73933","Globicatella",0
"73933","Coprothermobacter",0
"73933","Actinobaculum",0
"73933","Oligella",0
"73933","Eremococcus",0
"73933","Skermanella",0
"73933","Alloscardovia",0
"73933","Trueperella",0
"73933","Gardnerella",1.1458
"73933","Parasporobacterium",0
"73933","Massilia",0
"73933","Candidatus Stoquefichus",0
"73933","Enorma",0
"73933","Selenomonas",0
"73933","Mitsuokella",0
"73933","Olsenella",0
"73933","Megamonas",0
"73933","Lachnobacterium",0
"73933","Hafnia",0
"73933","Serratia",0
"73933","Aeromonas",0
"73933","Rahnella",0
"73933","Brachybacterium",0
"73933","Cryobacterium",0
"73933","Ignavigranum",0
"73933","Pseudoclavibacter",0
"73933","Ameyamaea",0
"73933","Pyramidobacter",0
"73933","Coprobacillus",0
"73933","Sphaerochaeta",0
"73933","Succiniclasticum",0
"73933","Sedimentibacter",0
"73933","Bacillus",0
"73933","Comamonas",0
"73933","Pseudomonas",0
"73933","Eikenella",0
"73933","Capnocytophaga",0
"73933","Mycobacterium",0
"73933","Cardiobacterium",0
"73933","Catonella",0
"73933","Filifactor",0
"73933","Abiotrophia",0
"73933","Lautropia",0
"73933","Bergeyella",0
"73933","Tessaracoccus",0
"73933","Centipeda",0
"73933","Bulleidia",0
"73933","Solobacterium",0
"73933","Tannerella",0
"73933","Oribacterium",0
"73933","Lachnoanaerobaculum",0
"73933","Rhizobium",0
"73933","Acinetobacter",0
"73933","Meiothermus",0
"73933","Anoxybacillus",0
"73933","Snodgrassella",0
"73933","Thermus",0
"73933","Acidovorax",0
"73933","Sphingomonas",0
"73933","Malassezia",0
"73933","Delftia",0
"73933","Shinella",0
"73933","Butyricicoccus",0
"73933","Ochrobactrum",0
"73933","Ralstonia",0
"73933","Mesorhizobium",0
"73933","Sneathia",0
"73933","Pelomonas",0.0023
"73933","Anaerobacillus",0
"73933","Bradyrhizobium",0
"73933","Anaeroglobus",0
"73933","Jonquetella",0
"73933","Azospira",0
"73933","Weeksella",0
"73933","Carnobacterium",0
"73933","Dietzia",0
"73933","Macrococcus",0
"73933","Pelistega",0
"73933","Novosphingobium",0
"73933","Vagococcus",0
"73933","Johnsonella",0
"73933","Stomatobaculum",0
"73933","Vibrio",0
"73933","Planomicrobium",0.0023
"73933","Phyllobacterium",0
"73933","Xanthomonas",0
"73933","Methylobacterium",0
"73933","Pasteurella",0
"73933","Trichococcus",0
"73933","Nitrosococcus",0
"73933","Dolosigranulum",0
"73933","Burkholderia",0
"73933","Microbacterium",0
"73933","Stenotrophomonas",0
"73933","Aquabacterium",0
"73933","Moraxella",0
"73933","Rhodopseudomonas",0
"73933","Sphingobacterium",0
"73933","Variovorax",0
"73933","Brevundimonas",0
"73933","Kytococcus",0
"73933","Chryseobacterium",0
"73933","Sanguibacter",0
"73933","Bosea",0
"73933","Tepidimonas",0
"73933","Achromobacter",0
"73933","Oxobacter",0
"73933","Anaerosinus",0
"73933","Kingella",0
